OA21CD,LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,index_righ,CODE,NAME,MEASURE,DESIG_DATE,HOTLINK,STATUS,National_P,Park_Popul,address_in,total_addr,address_ou,OA_Populat,pop_per_ad,pop_inside,pop_outsid,percentage_in,Threshold_0,Threshold_5,Threshold_10,Threshold_15,Threshold_20,Threshold_25,Threshold_30,Threshold_35,Threshold_40,Threshold_45,Threshold_50,Threshold_55,Threshold_60,Threshold_65,Threshold_70,Threshold_75,Threshold_80,Threshold_85,Threshold_90,Threshold_95
E00115053,E01022630,East Hampshire 008A,,474364,134142,51.1018,-0.93928,eefc6c18-dcc1-479d-a608-edcf0a0765f3,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,290,116.0,116,0.0,290,2.5,290.0,0.0,1.0,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290
E00115054,E01022630,East Hampshire 008A,,473704,133717,51.098,-0.94879,dc859ed7-d557-4e19-a226-715e16c52a56,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,280,138.0,138,0.0,280,2.028985507246377,280.0,0.0,1.0,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280
E00115055,E01022630,East Hampshire 008A,,477122,136014,51.1182,-0.89949,c282f6aa-ead8-41e3-99b6-ac020439381b,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,266,2.0,112,110.0,266,2.375,4.75,261.25,0.017857142857142856,266,,,,,,,,,,,,,,,,,,,
E00115056,E01022630,East Hampshire 008A,,478267,133899,51.099,-0.88359,ed817252-ad8b-42fe-849a-4adf338be2e9,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,128,1.0,71,70.0,128,1.802816901408451,1.802816901408451,126.19718309859155,0.014084507042253521,128,,,,,,,,,,,,,,,,,,,
E00115057,E01022630,East Hampshire 008A,,474687,137086,51.1282,-0.93405,41ff992c-0bb7-406c-8f70-a5ad388df41b,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,341,131.0,150,19.0,341,2.273333333333333,297.8066666666667,43.193333333333335,0.8733333333333333,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,,
E00115058,E01022631,East Hampshire 010D,,477144,130777,51.0711,-0.9003,8184d15b-164e-4e93-8050-22fa68814651,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,385,148.0,148,0.0,385,2.601351351351351,385.0,0.0,1.0,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385
E00115059,E01022631,East Hampshire 010D,,478145,131130,51.0742,-0.88593,baa2454a-a66f-4eba-b136-72a1518c11cd,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,452,185.0,185,0.0,452,2.443243243243243,452.0,0.0,1.0,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452
E00115060,E01022631,East Hampshire 010D,,475205,131754,51.0802,-0.92776,a5588d24-bc78-4f81-9e3c-cb861da504a3,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,135,57.0,57,0.0,135,2.368421052631579,135.0,0.0,1.0,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
E00115061,E01022631,East Hampshire 010D,,475206,129015,51.0555,-0.92832,84f3feab-faa9-4174-8a06-fec412debc55,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,297,129.0,129,0.0,297,2.302325581395349,297.0,0.0,1.0,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297
E00115062,E01022632,East Hampshire 010E,,478206,128964,51.0547,-0.88553,338e2db7-443d-43ac-a1ed-bc4240e6f227,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,291,123.0,123,0.0,291,2.365853658536585,291.0,0.0,1.0,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291
E00115063,E01022632,East Hampshire 010E,,478048,128804,51.0533,-0.88782,525420b9-0a08-4a87-bfcd-d70bde35d53c,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,291,129.0,129,0.0,291,2.255813953488372,291.0,0.0,1.0,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291
E00115064,E01022632,East Hampshire 010E,,479720,129319,51.0577,-0.86386,e9001a0c-d0f4-4551-bfb4-20085d31584a,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,287,126.0,126,0.0,287,2.277777777777778,287.0,0.0,1.0,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
E00115065,E01022632,East Hampshire 010E,,478357,128523,51.0507,-0.88347,8da8e959-324a-48de-8826-6a5de18eb7f8,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,266,106.0,106,0.0,266,2.509433962264151,266.0,0.0,1.0,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266
E00115088,E01034722,East Hampshire 008G,,478661,133292,51.0935,-0.8781,c74c8415-d5cc-45d8-a5bc-746645a29cb5,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,335,5.0,137,132.0,335,2.445255474452555,12.226277372262773,322.7737226277372,0.0364963503649635,335,,,,,,,,,,,,,,,,,,,
E00115101,E01022642,East Hampshire 008D,,479847,131914,51.081,-0.86147,688abe38-bb9e-4354-8cce-41027999f861,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,373,19.0,161,142.0,373,2.316770186335404,44.01863354037267,328.9813664596273,0.11801242236024845,373,373,373,,,,,,,,,,,,,,,,,
E00115312,E01022682,Eastleigh 008B,,450970,118979,50.968,-1.27549,f28157c1-bf24-48e6-8447-86665aba5bd6,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,507,0.0,358,358.0,507,1.416201117318436,0.0,507.0,0.0,507,,,,,,,,,,,,,,,,,,,
E00116494,E01022925,Havant 013B,,474326,108172,50.8683,-0.94512,9e80f483-0e54-42e3-a838-9ccd116aeca1,7,10,SOUTH DOWNS,1653.0,2010-03-31,http://southdowns.gov.uk/,Designated,SOUTH DOWNS,388,0.0,150,150.0,388,2.586666666666666,0.0,387.99999999999994,0.0,388,,,,,,,,,,,,,,,,,,,
E00116742,E01022977,New Forest 006A,,433325,110864,50.8963,-1.52751,d4e8ec6d-9160-42ee-82dc-0c2dc527ffdc,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,333,129.0,129,0.0,333,2.581395348837209,333.0,0.0,1.0,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333
E00116743,E01022977,New Forest 006A,,434446,110865,50.8962,-1.51157,03278c8c-be38-47cb-95e3-3204c186ff88,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,298,135.0,135,0.0,298,2.207407407407407,298.0,0.0,1.0,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298
E00116744,E01022977,New Forest 006A,,433859,110364,50.8918,-1.51996,85a6cbab-2815-4a9b-a78d-a0362f5d6727,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,302,121.0,121,0.0,302,2.495867768595041,302.0,0.0,1.0,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302
E00116745,E01022980,New Forest 006D,,434802,111593,50.9028,-1.50644,bf0997f7-57f4-4162-bfa4-a41397742a9f,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,366,149.0,149,0.0,366,2.456375838926174,365.99999999999994,0.0,1.0,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366
E00116746,E01022977,New Forest 006A,,433945,111062,50.898,-1.51867,031f0d7a-90dc-431d-8a14-208c79b4a5f2,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,241,119.0,119,0.0,241,2.025210084033613,241.0,0.0,1.0,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
E00116747,E01022980,New Forest 006D,,434251,111329,50.9004,-1.5143,5d0ca2c2-8612-4119-a0a8-9b46b7fa88bb,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,249,120.0,120,0.0,249,2.075,249.00000000000003,0.0,1.0,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
E00116748,E01022977,New Forest 006A,,434026,110920,50.8968,-1.51753,1b671270-e97c-4a68-9af9-a51fa53abe60,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,294,124.0,124,0.0,294,2.370967741935484,294.0,0.0,1.0,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294
E00116749,E01022979,New Forest 006C,,431067,112316,50.9095,-1.55949,24ed0859-5d30-43d7-b325-792a33400cf6,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,280,108.0,108,0.0,280,2.592592592592593,280.0,0.0,1.0,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280
E00116750,E01022978,New Forest 006B,,429897,113928,50.924,-1.576,cbb626a1-b0ae-4eb9-a2d1-5369bc468c53,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,358,146.0,146,0.0,358,2.452054794520548,358.0,0.0,1.0,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358
E00116751,E01022978,New Forest 006B,,430218,111983,50.9065,-1.57159,78d9e89e-4811-4184-b30b-4a9544320c99,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,316,140.0,140,0.0,316,2.257142857142857,316.0,0.0,1.0,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316
E00116752,E01022978,New Forest 006B,,431037,113196,50.9174,-1.55984,ffa81fa2-5035-4678-ab65-2438fb281976,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,296,122.0,122,0.0,296,2.426229508196721,296.0,0.0,1.0,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296
E00116753,E01022978,New Forest 006B,,429764,113221,50.9177,-1.57795,287bf23e-bc67-42f9-bb0c-61491eefd197,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,308,122.0,122,0.0,308,2.524590163934426,308.0,0.0,1.0,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308
E00116754,E01022979,New Forest 006C,,431975,111936,50.906,-1.54661,9b307f9d-a2d7-410b-924d-4506d31ae4b2,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,442,176.0,176,0.0,442,2.511363636363636,442.0,0.0,1.0,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442
E00116755,E01022980,New Forest 006D,,433148,112729,50.9131,-1.52985,5fb109da-427d-41d6-8b6e-99fe417750a8,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,326,134.0,134,0.0,326,2.432835820895523,326.0,0.0,1.0,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326
E00116756,E01022978,New Forest 006B,,431803,113063,50.9161,-1.54895,690073a4-65cc-4695-95ed-eb8a112be51b,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,308,123.0,123,0.0,308,2.504065040650406,308.0,0.0,1.0,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308
E00116757,E01022980,New Forest 006D,,433690,111863,50.9053,-1.52222,66b4c631-eca2-4504-bf3a-aebc7667d78e,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,146,61.0,61,0.0,146,2.39344262295082,146.0,0.0,1.0,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146
E00116758,E01022979,New Forest 006C,,431845,112294,50.9092,-1.54842,0da62b38-10a6-42a9-923b-b420c666fa13,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,109,68.0,68,0.0,109,1.602941176470588,109.0,0.0,1.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
E00116759,E01022979,New Forest 006C,,432612,111492,50.902,-1.53759,5d9ec0e0-c658-406e-b708-ba4846ef61ec,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,295,133.0,133,0.0,295,2.218045112781955,295.0,0.0,1.0,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295
E00116760,E01022980,New Forest 006D,,433412,115270,50.9359,-1.52587,99313cd4-2eaa-4641-aaf5-afc92a1fec77,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,386,69.0,112,43.0,386,3.446428571428572,237.80357142857144,148.19642857142858,0.6160714285714286,386,386,386,386,386,386,386,386,386,386,386,386,386,,,,,,,
E00116781,E01022984,New Forest 018A,,424146,97659,50.778,-1.65889,82c7c60a-5b05-4454-ae4a-5eb0c7027ee0,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,378,137.0,137,0.0,378,2.759124087591241,378.0,0.0,1.0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
E00116782,E01022984,New Forest 018A,,423120,97669,50.7781,-1.67344,a55ccd6d-b810-4786-90df-fbad60d02e61,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,198,77.0,85,8.0,198,2.329411764705883,179.36470588235295,18.63529411764706,0.9058823529411765,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,
E00116783,E01022984,New Forest 018A,,425112,96866,50.7708,-1.64524,ef9c4504-df64-4bd8-b7ce-1783f33df476,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,287,5.0,134,129.0,287,2.141791044776119,10.708955223880597,276.2910447761194,0.03731343283582089,287,,,,,,,,,,,,,,,,,,,
E00116784,E01022984,New Forest 018A,,422967,95720,50.7606,-1.67573,9fc57114-e7b0-484d-b13d-e905bb33cd19,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,282,152.0,179,27.0,282,1.575418994413408,239.46368715083798,42.53631284916201,0.8491620111731844,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,,,
E00116787,E01022984,New Forest 018A,,424176,95891,50.7621,-1.65858,6432dcaa-cf08-49da-a005-dbd300fa2aee,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,308,37.0,141,104.0,308,2.184397163120567,80.822695035461,227.17730496453902,0.2624113475177305,308,308,308,308,308,308,,,,,,,,,,,,,,
E00116793,E01022988,New Forest 021B,,425696,95620,50.7596,-1.63705,c98d53b5-e734-45b6-b857-b89490a108c4,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,257,0.0,139,139.0,257,1.848920863309353,0.0,257.0,0.0,257,,,,,,,,,,,,,,,,,,,
E00116795,E01022988,New Forest 021B,,425724,95878,50.7619,-1.63663,0228f2fb-e16a-4836-821e-4a99f805515b,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,241,0.0,144,144.0,241,1.673611111111111,0.0,241.0,0.0,241,,,,,,,,,,,,,,,,,,,
E00116798,E01022988,New Forest 021B,,425821,95515,50.7587,-1.63528,1cb19bcd-ca23-4ca0-9598-25cdbacfa80f,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,310,0.0,122,122.0,310,2.540983606557377,0.0,310.0,0.0,310,,,,,,,,,,,,,,,,,,,
E00116806,E01022991,New Forest 015B,,430860,98496,50.7852,-1.56359,f1ae016e-bdec-4779-8ccd-1768204ca9e6,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,430,195.0,195,0.0,430,2.205128205128205,430.00000000000006,0.0,1.0,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430
E00116807,E01022990,New Forest 017A,,432311,98264,50.783,-1.54303,dbb0544a-98a5-49ab-ae94-2891d9cefb61,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,330,138.0,138,0.0,330,2.391304347826087,330.0,0.0,1.0,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330
E00116808,E01022990,New Forest 017A,,433568,97616,50.7771,-1.52526,1c45015d-09c8-4e3e-82a5-daa82d96e308,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,319,141.0,141,0.0,319,2.26241134751773,319.0,0.0,1.0,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319
E00116809,E01022990,New Forest 017A,,433019,98580,50.7858,-1.53296,6216907d-a6e0-49f9-be7e-cd0815b77bad,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,309,142.0,142,0.0,309,2.176056338028169,309.0,0.0,1.0,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309
E00116810,E01022990,New Forest 017A,,435557,97046,50.7719,-1.49711,e9e7e50b-7af3-400b-b4bd-208351435783,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,360,159.0,159,0.0,360,2.264150943396226,360.0,0.0,1.0,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
E00116811,E01022990,New Forest 017A,,433206,96401,50.7662,-1.5305,fcba5527-74f4-4dd4-9f02-5326187187d4,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,235,83.0,92,9.0,235,2.554347826086957,212.0108695652174,22.98913043478261,0.9021739130434783,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,
E00116812,E01022991,New Forest 015B,,427829,98726,50.7874,-1.60657,120c2af4-ff17-441b-895f-8391b43882ec,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,306,145.0,145,0.0,306,2.110344827586207,306.00000000000006,0.0,1.0,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306
E00116813,E01022989,New Forest 015A,,427489,99126,50.791,-1.61136,d5b1e5f1-f85f-44cc-af68-9bd65dd97aa7,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,365,165.0,165,0.0,365,2.212121212121212,364.99999999999994,0.0,1.0,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365
E00116814,E01022989,New Forest 015A,,428111,98379,50.7843,-1.6026,85da27cb-a79c-4db1-9fa5-1d271f3c7bea,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,527,166.0,166,0.0,527,3.174698795180723,527.0,0.0,1.0,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527
E00116815,E01022989,New Forest 015A,,427671,97973,50.7807,-1.60887,ba6fb3da-94e5-4245-add2-c867a2a75003,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,380,190.0,190,0.0,380,2.0,380.0,0.0,1.0,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380
E00116816,E01022991,New Forest 015B,,429215,98500,50.7853,-1.58693,ed724f62-4d88-40f7-9e85-647b5c1a9307,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,356,161.0,161,0.0,356,2.211180124223603,356.0,0.0,1.0,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
E00116817,E01022991,New Forest 015B,,426259,97650,50.7778,-1.62892,7a273567-4a80-4399-b48c-b323d5f6e73f,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,214,105.0,105,0.0,214,2.038095238095238,214.0,0.0,1.0,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214
E00116818,E01022991,New Forest 015B,,429894,97423,50.7756,-1.57738,f94f90c1-59c1-4a4a-880b-897b71dbcf82,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,254,88.0,88,0.0,254,2.886363636363636,254.0,0.0,1.0,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254
E00116819,E01022991,New Forest 015B,,427824,97206,50.7738,-1.60676,edb70937-c4a2-407f-ba93-873d79e9a9e1,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,219,103.0,103,0.0,219,2.12621359223301,219.0,0.0,1.0,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219
E00116820,E01022989,New Forest 015A,,427015,98807,50.7882,-1.61811,a03467bf-8811-4bac-b8dc-f299ffdfbc13,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,250,118.0,118,0.0,250,2.11864406779661,250.00000000000003,0.0,1.0,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
E00116821,E01022989,New Forest 015A,,427688,98978,50.7897,-1.60855,bfc049b9-1dd9-4302-b286-59cf767e1333,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,269,118.0,118,0.0,269,2.279661016949153,269.0,0.0,1.0,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269
E00116822,E01022991,New Forest 015B,,427991,99239,50.792,-1.60423,0ffdbeb4-1e09-4452-a4df-001b83bafc79,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,338,159.0,159,0.0,338,2.125786163522013,338.0,0.0,1.0,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338
E00116823,E01022993,New Forest 007B,,423819,114674,50.931,-1.66242,99c221a9-7f72-4ce6-934c-458b3c5a0bd9,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,331,134.0,134,0.0,331,2.470149253731343,331.0,0.0,1.0,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
E00116824,E01022993,New Forest 007B,,427300,114798,50.932,-1.61288,988219fe-ecc3-4e09-9602-f4e3078b8c09,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,299,145.0,145,0.0,299,2.062068965517241,299.0,0.0,1.0,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299
E00116825,E01022992,New Forest 007A,,431940,114841,50.9321,-1.54685,9fee7cde-63ba-4339-bbde-ea5996a2d9c4,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,295,128.0,128,0.0,295,2.3046875,295.0,0.0,1.0,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295
E00116826,E01022992,New Forest 007A,,429960,115888,50.9417,-1.57494,e45545b9-5e30-4cc5-af26-5c92c8ad7d56,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,312,125.0,125,0.0,312,2.496,312.0,0.0,1.0,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312
E00116827,E01022992,New Forest 007A,,430841,113990,50.9245,-1.56256,17c3d399-19c9-4968-adc4-eb59de51c588,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,345,151.0,151,0.0,345,2.28476821192053,345.0,0.0,1.0,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
E00116828,E01022992,New Forest 007A,,431407,117315,50.9544,-1.55422,3c3c323c-2b85-4ac5-a011-ea2bc604a1c4,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,206,41.0,84,43.0,206,2.452380952380953,100.54761904761905,105.45238095238096,0.4880952380952381,206,206,206,206,206,206,206,206,206,206,,,,,,,,,,
E00116829,E01022993,New Forest 007B,,426820,111839,50.9054,-1.61993,667c1f71-1fa4-47ff-893d-a55e3683148e,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,303,145.0,145,0.0,303,2.089655172413793,303.0,0.0,1.0,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
E00116830,E01022993,New Forest 007B,,425707,109433,50.8838,-1.63593,7d323ac6-7a10-4b56-9e1d-9ff8075f8ed9,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,388,149.0,149,0.0,388,2.604026845637584,387.99999999999994,0.0,1.0,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388
E00116833,E01022995,New Forest 016B,,418971,98012,50.7814,-1.73227,753eb211-9e5b-499c-8ade-0e732aa14c71,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,244,0.0,120,120.0,244,2.033333333333333,0.0,244.0,0.0,244,,,,,,,,,,,,,,,,,,,
E00116835,E01022996,New Forest 016C,,420180,99683,50.7963,-1.71503,e8cb8882-6dfd-4368-b9ce-12270b91c5a4,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,221,102.0,102,0.0,221,2.166666666666667,220.99999999999997,0.0,1.0,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221
E00116836,E01022995,New Forest 016B,,418507,98229,50.7833,-1.73884,0839675b-a27b-40ee-bb78-6e0d2005e92e,0,5,NEW FOREST,567.0,2006-04-01,http://www.newforestnpa.gov.uk/,Designated,NEW FOREST,267,0.0,119,119.0,267,2.243697478991597,0.0,267.0,0.0,267,,,,,,,,,,,,,,,,,,,
